Product Name,Brand,Laptop Type,Price,Discount,MRP,Rating,Review Count,Processor,RAM,Storage,Storage Type,Graphics,Display Size,GPU,Availability,Touchscreen,Operating System,Laptop Use
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ...,Samsung,Standard Notebook,79990,11.91,90800,4.4,2184,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Chromebook MediaTek Kompanio 540 - (4 GB/128 GB EMMC Storage/Chrome OS) CB315-8H Chromebook,Acer,Standard Notebook,34900,34.15,52999,,,MediaTek MediaTek Kompanio 540,4,128,eMMC,Integrated,15.6,Not Specified,In Stock,No,Chrome OS,Student / Everyday
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB...,Acer,Standard Notebook,23990,29.44,33999,3.8,204,Intel Celeron Dual Core,8,128,eMMC,Integrated,15.6,Not Specified,In Stock,No,Chrome OS,Student / Everyday
HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Pro) 15 Thin and Light Laptop,HP,Thin & Light,51499,15.56,60990,4.1,9,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0805AU Thin and Light Lapto...,HP,Thin & Light,58990,22.37,75990,4.2,48,AMD Ryzen 5 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
DELL 15 (2025) Microsoft Office Home 2024 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,Dell,Standard Notebook,57990,22.5,74829,4.2,96,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
DELL Alienware 16 Aurora (i7 14th Gen) Microsoft Office Home 2024 Intel Core 7 240 H - (16 GB/1 TB SSD...,Dell,Standard Notebook,144397,0,144397,4.8,4,Intel Core 7,16,1024,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire 3 Laptop,Acer,Standard Notebook,47990,20,59990,3.9,1,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 15 G10 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 G10 Thin and Light ...,HP,Thin & Light,48369,18,58990,3.9,42,AMD Athlon Dual Core,8,256,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire Lite AMD Ryzen 3 Quad Core 7330U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,Acer,Thin & Light,56543,0.28,56699,3.9,18,AMD Ryzen 3 Quad Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,ASUS,Standard Notebook,32990,0,32990,3.8,272,Intel Celeron Dual Core,4,64,eMMC,Integrated,15.6,Not Specified,In Stock,No,Chrome OS,Student / Everyday
"ASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Snapdragon X - (16 GB/512 GB SSD/Win...",ASUS,Thin & Light,87308,15.23,102990,4.5,159,Snapdragon X,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Content Creation
Acer Aspire 3 Intel Pentium Quad Core N6000 - (12 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Ligh...,Acer,Thin & Light,43990,2.22,44990,3.9,327,Intel Pentium Quad Core,12,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Nitro V 15 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,Acer,Gaming,106999,0,106999,4.5,92,Intel Core 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Gaming
HP 15 Intel Core 5 14th Gen 120U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0664TU / 15-fd0682TU Thin a...,HP,Thin & Light,79900,11.12,89900,4.2,28,Intel Core 5 Processor (14th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 255 G10 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Pro) 255 G10 Thin and Light...,HP,Thin & Light,47999,4.25,50128,4.4,0,AMD Athlon Dual Core,8,256,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB3...,Acer,Standard Notebook,23990,33.36,35999,3.8,50,Intel Celeron Dual Core,8,64,eMMC,Integrated,14,Not Specified,In Stock,No,Chrome OS,Student / Everyday
Lenovo LOQ 2025 Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Lenovo,Gaming,162090,0,162090,4.4,22,Intel Core i7 Processor (13th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Gaming
Acer Aspire Lite Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Thin and L...,Acer,Thin & Light,56991,5.16,60090,3.7,0,Intel Core i3 Processor (11th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Vivobook (i5 14th Gen) Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-BQ1542WS T...,ASUS,Standard Notebook,73990,0,73990,4.5,5,Intel Core 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Apple MacBook Air M3 - (16 GB/256 GB SSD/macOS Sequoia) MC9D4HN/A,Apple,Thin & Light,134900,0,134900,4.7,0,Apple M3,16,256,SSD,Integrated,15.3,Not Specified,In Stock,No,macOS,Student / Everyday
HP 15 Intel Core 5 120U - (24 GB/512 GB SSD/Windows 11 Home) 15-fd0262TU Thin and Light Laptop,HP,Thin & Light,82795,37.51,132489,4.2,28,Intel Core 5,24,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 15 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15 Thin and Light Lapto...,HP,Thin & Light,59999,7.68,64990,4,8,Intel Core i3 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 15 (i5 14th Gen) Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) FD0682TU Thin and Light Lap...,HP,Thin & Light,72990,31.7,106862,3.6,0,Intel Core 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Neopticon BrowseBook Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) BBN40825614 Lap...,Neopticon,Standard Notebook,26990,10.03,29999,3.6,29,Intel Celeron Dual Core,8,256,SSD,Integrated,14.1,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire 14 AMD Ryzen 3 3200U - (8 GB/256 GB SSD/Windows 11 Home) AS14-39 Notebook,Acer,Standard Notebook,45990,11.54,51990,4,15,AMD Ryzen 3,8,256,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo Chromebook Intel Pentium Quad Core N100 - (4 GB/128 GB EMMC Storage/Chrome OS) 14IAN8 Chromeboo...,Lenovo,Standard Notebook,36690,0,36690,3.8,17,Intel Pentium Quad Core,4,128,eMMC,Integrated,14,Not Specified,In Stock,No,Chrome OS,Student / Everyday
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,Acer,Thin & Light,66309,5.26,69990,3.8,17,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Lig...,Acer,Thin & Light,64990,19.76,80990,3.8,17,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXP3HN/A,Apple,Thin & Light,124900,0,124900,4.7,29,Apple M3,8,512,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,ASUS,Gaming,64990,26.14,87990,4.4,88,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Gaming
Lenovo IdeaPad Slim 3 WUXGA IPS Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15I...,Lenovo,Thin & Light,74449,12.41,85000,4.3,42,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.3,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 15 (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thi...,HP,Standard Notebook,57990,14.71,67990,4.2,123,Intel Core 3,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
"ASUS ROG Flow Z13 (2025) for Creator with Touch Screen, MSO 2024 + M365 Basic ,AI PC AMD Ryzen AI Max ...",ASUS,Gaming,279990,6.67,299990,,,AMD Ryzen AI Max,64,1024,SSD,Integrated,13.4,Not Specified,In Stock,Yes,Windows 11 Home,Gaming
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,Acer,Thin & Light,43000,0,43000,4.3,491,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo IdeaPad Slim 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 ...,Lenovo,Thin & Light,60890,0,60890,4.2,251,Intel Core i3 Processor (11th Gen),8,256,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,MSI,Standard Notebook,61990,26.19,83990,4,8,Intel Core i7 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 7 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,Acer,Standard Notebook,99999,0,99999,4.4,42,Intel Core i7 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light Laptop,Acer,Thin & Light,67990,20.01,85000,,,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
DELL Inspiron 3530 (2026) Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 35...,Dell,Standard Notebook,62990,20.96,79690,4.2,96,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
DELL Inspiron 15 (2025) (Core i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) DC152...,Dell,Standard Notebook,54600,8.47,59654,4.1,26,Intel Core 3,8,512,SSD,Integrated,15,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
"ASUS Vivobook S14 (2026) with Office 2024 + M365 Basic*, AI PC NPU up to 16TOPS AMD Ryzen 7 260 - (16 ...",ASUS,Thin & Light,89990,21.74,114990,4.3,3,AMD Ryzen 7,16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 255R G10 (2025) Professional AMD Ryzen 3 Quad Core 7335U - (8 GB/512 GB SSD/Windows 11 Home) 255R G...,HP,Standard Notebook,51990,7.14,55990,4.4,2,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Ultimus APEX 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF66BY-CS Lapto...,Ultimus,Standard Notebook,49998,16.67,59999,3.8,0,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,14.1,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo Legion 5 2025 AMD Ryzen 7 Octa Core 260 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Lenovo,Gaming,186490,9.64,206390,4.6,22,AMD Ryzen 7 Octa Core,16,1024,SSD,Integrated,15.3,Not Specified,In Stock,No,Windows 11 Home,Gaming
Acer Aspire 7 Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,Acer,Standard Notebook,87990,47.18,166573,4.3,8,Intel Core 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB + 16 GB Optane/512 GB SSD/Windows 11 Home/4 GB Gr...,Acer,Standard Notebook,89999,0,89999,4.2,318,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Legion 5 Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,Lenovo,Gaming,169990,10.01,188890,4.8,0,Intel Core i7,16,512,SSD,Integrated,15.3,Not Specified,In Stock,No,Windows 11 Home,Gaming
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,Lenovo,2-in-1,98991,18.18,120990,4.6,1,Intel Core i7 Processor (13th Gen),16,512,SSD,Integrated,13.9,Not Specified,In Stock,Yes,Windows 11,Content Creation
DELL 14 Intel Core Ultra 5 225U - (16 GB/512 GB SSD/Windows 11 Home) 14 D14260 Thin and Light Laptop,Dell,Thin & Light,86990,24.77,115636,4.7,3,Intel Core Ultra 5,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/512 GB SSD/Tahoe) MHFE4HN/A,Apple,Standard Notebook,89900,0,89900,4.7,101,Apple A18 Pro,8,512,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*,AI PC((i5 14th gen) Intel Core 5 210...",ASUS,Gaming,107990,0,107990,4.3,39,Intel Core 5,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Gaming
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Snapdragon X - (16 GB/512 GB...",ASUS,Standard Notebook,71012,13.39,81990,4.4,91,Snapdragon X,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire Lite Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53 Thin and Lig...,Acer,Thin & Light,51990,25.72,69990,,,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
"ASUS Vivobook 15 (2026) with Office 2024 + M365 Basic*, AMD Ryzen 7 Octa Core 170 - (16 GB/512 GB SSD/...",ASUS,Standard Notebook,84990,21.3,107990,4.5,16,AMD Ryzen 7 Octa Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,HP,Thin & Light,98645,1.35,99999,,,Intel Core i7 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS Expertbook P3 Metal High-performance processor Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/...,ASUS,Standard Notebook,85575,10.85,95990,,,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Business
Lenovo Yoga Slim 6 WUXGA OLED with 1Yr ADP Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,Lenovo,2-in-1,99900,20.08,125000,4.4,65,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11,Content Creation
ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB S...,ASUS,Standard Notebook,75948,15.6,89990,,,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,Lenovo,Thin & Light,34899,41.24,59390,4,31,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo IdeaPad Slim 3 with 1Yr ADP Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) ...,Lenovo,Thin & Light,70990,0,70990,4.2,82,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
DELL Inspiron 5440 (2026) (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Pro) ...,Dell,Standard Notebook,57890,3.5,59990,4,16,Intel Core 3 Processor (14th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
"Acer Aspire Lite with Backlit Keyboard, AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Hom...",Acer,Standard Notebook,64591,7.73,69999,3.3,1,AMD Ryzen 5 Hexa Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0111TU Thin and Light Laptop,HP,Thin & Light,69990,9.09,76990,4.2,23,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Legion Pro 5 WQXGA OLED Intel Core Ultra 7 255HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphic...,Lenovo,Gaming,228490,26.12,309290,,,Intel Core Ultra 7,32,1024,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Gaming
"ASUS Vivobook 15 (2025) with Touchscreen & Backlit Keyboard, Intel Core i3 13th Gen 1315U - (8 GB/512 ...",ASUS,Standard Notebook,42990,17.31,51990,4.3,32,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
ASUS Vivobook (i5 14th Gen) Intel Core 5 1st Gen - (16 GB/512 GB SSD/Windows 11 Home) X1404VAP-EB541WS...,ASUS,Standard Notebook,73990,22.92,95990,4.3,0,Intel Core 5 Processor (1st Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo IdeaPad 3 Intel Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin a...,Lenovo,Thin & Light,51291,47.6,97890,4,5,Intel Core i5 Processor (11th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo V15 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) v15 G4 Business Laptop,Lenovo,Standard Notebook,78900,1.37,79999,4.1,31,AMD Ryzen 7 Octa Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Business
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin an...,Infinix,Thin & Light,64999,0,64999,4,129,Intel Core i5 Processor (10th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Vivobook 14(i5 14th Gen) Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) X1404VAP-EB1521WS ...,ASUS,Standard Notebook,68990,28.13,95990,4.8,0,Intel Core 5,8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer TravelLite AMD Ryzen 5 7430U - (8 GB/512 GB SSD/Windows 11 Home) TL04-41M Notebook,Acer,Standard Notebook,53990,10,59990,3.9,32,AMD Ryzen 5,8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ321WS Thin...,ASUS,Thin & Light,35990,34.55,54990,4.3,524,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,Lenovo,Thin & Light,55190,0,55190,4.2,22,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Intel Core i5 13th Gen 1335U - (16 GB/512 GB S...",ASUS,Standard Notebook,69990,7.9,75990,4.3,1,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i7 14th gen) Intel Core 7 240...",ASUS,Gaming,109990,26.67,149990,4.3,11,Intel Core 7,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Gaming
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,Acer,Thin & Light,75999,15.56,89999,4.3,134,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,Zebronics,Standard Notebook,60999,0,60999,4,147,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire Intel Core i5 12th Gen 12450H - (12 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,Acer,Thin & Light,69691,8.18,75900,4.1,236,Intel Core i5 Processor (12th Gen),12,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 255 G9 Silver AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 255 G9 Business Lapto...,HP,Standard Notebook,58200,1.35,58999,4.1,20,AMD Ryzen 5 Hexa Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Business
Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) ideapa...,Lenovo,Standard Notebook,22379,35.47,34678,3.5,237,Intel Celeron Dual Core,4,64,eMMC,Integrated,11.6,Not Specified,Out of Stock,No,Chrome OS,Student / Everyday
"ASUS Vivobook S16 (2025) with Office 2024 + M365 Basic*, Metal Body*, Intel Core Ultra 5 225H - (16 GB...",ASUS,Thin & Light,95262,13.39,109990,,,Intel Core Ultra 5,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo V 15 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Light...,Lenovo,Thin & Light,52899,7.18,56990,4.4,2,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP OmniBook 7 Aero (Previously Pavilion) AMD Ryzen AI 7 Octa Core AI 7 350 - (16 GB/512 GB SSD/Windows...,HP,Standard Notebook,106308,0,106308,4,16,AMD Ryzen AI 7 Octa Core,16,512,SSD,Integrated,13.3,Not Specified,In Stock,No,Windows 11,Student / Everyday
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Ho...",Dell,Standard Notebook,71990,4,74990,4.2,60,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
DELL Inspiron 15 With MSO'2024 & Backlit KB Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 ...,Dell,Standard Notebook,79990,13.86,92863,4.2,60,Intel Core i5 Processor (13th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0668TU Thin and Light Lap...,HP,Thin & Light,69990,12.4,79900,4.2,63,Intel Core i3 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
